Name,Technique,Rule Type,Severity,Source
File Creation and Execution Detected via Defend for Containers,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_file_creation_followed_by_execution.toml)
File Creation by Cups or Foomatic-rip Child,T1203,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_cupsd_foomatic_rip_file_creation.toml)
File Creation in /var/log via Suspicious Process,"T1059, T1059.004, T1564, T1564.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_var_log_file_creation_by_unsual_process.toml)
"File Creation, Execution and Self-Deletion in Suspicious Directory","T1059, T1059.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_file_execution_followed_by_deletion.toml)
File Deletion via Shred,"T1070, T1070.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_file_deletion_via_shred.toml)
File Download Detected via Defend for Containers,"T1059, T1059.004, T1071, T1071.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/command_and_control_interactive_file_download_from_internet.toml)
File Execution Permission Modification Detected via Defend for Containers,"T1059, T1222, T1222.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_suspicious_file_made_executable_via_chmod_inside_a_container.toml)
File made Immutable by Chattr,"T1222, T1222.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_chattr_immutable_file.toml)
File or Directory Deletion Command,"T1070, T1070.004",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_generic_deletion.toml)
File Permission Modification in Writable Directory,T1222,New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_file_mod_writable_dir.toml)
File Staged in Root Folder of Recycle Bin,"T1074, T1074.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/collection_files_staged_in_recycle_bin_root.toml)
File System Debugger Launched Inside a Container,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_debugfs_launched_inside_container.toml)
File Transfer or Listener Established via Netcat,"T1059, T1059.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_file_transfer_or_listener_established_via_netcat.toml)
File Transfer Utility Launched from Unusual Parent,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/exfiltration_unusual_file_transfer_utility_launched.toml)
File with Right-to-Left Override Character (RTLO) Created/Executed,"T1036, T1036.002, T1204, T1204.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_right_to_left_override.toml)
File with Suspicious Extension Downloaded,"T1218, T1566, T1566.001, T1566.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_download_susp_extension.toml)
Finder Sync Plugin Registered and Enabled,T1543,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_finder_sync_plugin_pluginkit.toml)
First Occurrence GitHub Event for a Personal Access Token (PAT),T1648,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_github_new_event_action_for_pat.toml)
First Occurrence of GitHub Repo Interaction From a New IP,T1648,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_github_repo_interaction_from_new_ip.toml)
First Occurrence of GitHub User Interaction with Private Repo,T1648,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_github_new_repo_interaction_for_user.toml)
First Occurrence of IP Address For GitHub Personal Access Token (PAT),"T1078, T1078.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/initial_access_github_new_ip_address_for_pat.toml)
First Occurrence of IP Address For GitHub User,"T1078, T1078.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/initial_access_github_new_ip_address_for_user.toml)
First Occurrence of Okta User Session Started via Proxy,T1133,New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_first_occurrence_user_session_started_via_proxy.toml)
First Occurrence of Personal Access Token (PAT) Use For a GitHub User,"T1098, T1098.001",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/persistence_github_new_pat_for_user.toml)
First Occurrence of Private Repo Event from Specific GitHub Personal Access Token (PAT),T1648,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_github_new_repo_interaction_for_pat.toml)
First Occurrence of User Agent For a GitHub Personal Access Token (PAT),"T1078, T1078.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/initial_access_github_new_user_agent_for_pat.toml)
First Occurrence of User-Agent For a GitHub User,"T1078, T1078.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/initial_access_github_new_user_agent_for_user.toml)
First Time AWS CloudFormation Stack Creation,T1648,New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/execution_new_terms_cloudformation_createstack.toml)
First Time Seen AWS Secret Value Accessed in Secrets Manager,"T1555, T1555.006",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/credential_access_new_terms_secretsmanager_getsecretvalue.toml)
First Time Seen Commonly Abused Remote Access Tool Execution,T1219,New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_new_terms_commonly_abused_rat_execution.toml)
First Time Seen Driver Loaded,"T1068, T1543, T1543.003",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_driver_newterm_imphash.toml)
First Time Seen Google Workspace OAuth Login from Third-Party Application,"T1078, T1078.004, T1550, T1550.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/defense_evasion_google_workspace_new_oauth_login_from_third_party_application.toml)
First Time Seen NewCredentials Logon Process,"T1134, T1134.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_newcreds_logon_rare_process.toml)
First Time Seen Removable Device,"T1052, T1052.001, T1091",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_exfiltration_first_time_seen_usb.toml)
First-Time FortiGate Administrator Login,T1078,ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_newly_observed_fortigate_admin_logon.toml)
FirstTime Seen Account Performing DCSync,"T1003, T1003.006, T1078, T1078.002",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dcsync_newterm_subjectuser.toml)
FortiGate Administrator Account Creation from Unusual Source,"T1136, T1136.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/persistence_fortigate_admin_creation_unusual_source.toml)
FortiGate Administrator Login from Multiple IP Addresses,T1078,ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_fortigate_admin_login_multi_srcip.toml)
FortiGate Configuration File Downloaded,"T1602, T1602.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/collection_fortigate_config_download.toml)
FortiGate FortiCloud SSO Login from Unusual Source,"T1078, T1078.004",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_fortigate_sso_login_from_unusual_source.toml)
FortiGate Overly Permissive Firewall Policy Created,"T1562, T1562.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/defense_evasion_fortigate_overly_permissive_firewall_policy.toml)
FortiGate SOCKS Traffic from an Unusual Process,T1090,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/command_and_control_socks_fortigate_endpoint.toml)
FortiGate SSL VPN Login Followed by SIEM Alert by User,T1078,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/initial_access_fortigate_ssl_vpn_login_followed_by_siem_alert.toml)
FortiGate SSO Login Followed by Administrator Account Creation,"T1136, T1136.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/persistence_fortigate_sso_login_followed_by_admin_creation.toml)
FortiGate Super Admin Account Creation,"T1136, T1136.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/persistence_fortigate_super_admin_account_creation.toml)
Forwarded Google Workspace Security Alert,,Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/google_workspace_alert_center_promotion.toml)
Full Disk Access Permission Check,"T1083, T1548, T1548.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/discovery_full_disk_access_check.toml)
Full User-Mode Dumps Enabled System-Wide,"T1003, T1003.001, T1112",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_generic_localdumps.toml)
Gatekeeper Override and Execution,"T1553, T1553.001, T1562, T1562.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_gatekeeper_override_and_execution.toml)
GCP Firewall Rule Creation,T1562,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_firewall_rule_created.toml)
GCP Firewall Rule Deletion,T1562,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_firewall_rule_deleted.toml)
GCP Firewall Rule Modification,T1562,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_firewall_rule_modified.toml)
GCP IAM Custom Role Creation,T1078,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/initial_access_gcp_iam_custom_role_creation.toml)
GCP Logging Bucket Deletion,T1562,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_logging_bucket_deletion.toml)
GCP Logging Sink Deletion,T1562,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_logging_sink_deletion.toml)
GCP Logging Sink Modification,T1537,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/exfiltration_gcp_logging_sink_modification.toml)
GCP Pub/Sub Subscription Creation,T1530,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/collection_gcp_pub_sub_subscription_creation.toml)
GCP Pub/Sub Subscription Deletion,T1562,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_pub_sub_subscription_deletion.toml)
GCP Service Account Creation,T1136,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/persistence_gcp_service_account_created.toml)
GCP Service Account Deletion,T1531,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/impact_gcp_service_account_deleted.toml)
GCP Service Account Disabled,T1531,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/impact_gcp_service_account_disabled.toml)
GCP Service Account Key Creation,T1098,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/persistence_gcp_key_created_for_service_account.toml)
GCP Storage Bucket Configuration Modification,T1578,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_storage_bucket_configuration_modified.toml)
GCP Storage Bucket Permissions Modification,T1222,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_storage_bucket_permissions_modified.toml)
GCP Virtual Private Cloud Network Deletion,"T1562, T1562.007",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_virtual_private_cloud_network_deleted.toml)
GCP Virtual Private Cloud Route Creation,"T1562, T1562.007",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_virtual_private_cloud_route_created.toml)
GCP Virtual Private Cloud Route Deletion,"T1562, T1562.007",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/defense_evasion_gcp_virtual_private_cloud_route_deleted.toml)
GenAI or MCP Server Child Process Execution,T1059,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_mcp_server_child_process.toml)
GenAI Process Accessing Sensitive Files,"T1005, T1555",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/credential_access_genai_process_sensitive_file_access.toml)
GenAI Process Compiling or Generating Executables,"T1027, T1027.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_genai_process_compiling_executables.toml)
GenAI Process Connection to Suspicious Top Level Domain,"T1071, T1071.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/command_and_control_genai_process_suspicious_tld_connection.toml)
GenAI Process Connection to Unusual Domain,"T1071, T1071.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/command_and_control_genai_process_unusual_domain.toml)
GenAI Process Performing Encoding/Chunking Prior to Network Activity,T1027,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_genai_process_encoding_prior_to_network_activity.toml)
Git Hook Child Process,"T1059, T1059.004, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_git_hook_process_execution.toml)
Git Hook Command Execution,"T1059, T1059.004, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_git_hook_execution.toml)
Git Hook Created or Modified,"T1059, T1059.004, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_git_hook_file_creation.toml)
Git Hook Egress Network Connection,"T1059, T1059.004, T1543, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_git_hook_netcon.toml)
Git Repository or File Download to Suspicious Directory,T1071,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_git_repo_or_file_download_to_sus_dir.toml)
GitHub Actions Unusual Bot Push to Repository,"T1059, T1195, T1195.002",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/initial_access_github_actions_bot_first_push_to_repo.toml)
GitHub Actions Workflow Modification Blocked,"T1059, T1195, T1195.002, T1546",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/initial_access_github_actions_workflow_injection_blocked.toml)
Github Activity on a Private Repository from an Unusual IP,"T1059, T1195, T1195.002",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/impact_github_repository_activity_from_unusual_ip.toml)
GitHub App Deleted,T1648,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/execution_github_app_deleted.toml)
GitHub Authentication Token Access via Node.js,"T1528, T1552, T1613",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_gh_auth_via_nodejs.toml)
GitHub Exfiltration via High Number of Repository Clones by User,"T1020, T1567, T1567.001",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/exfiltration_high_number_of_cloning_by_user.toml)
GitHub Owner Role Granted To User,"T1098, T1098.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/persistence_organization_owner_role_granted.toml)
GitHub PAT Access Revoked,T1531,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/impact_github_pat_access_revoked.toml)
GitHub Private Repository Turned Public,"T1020, T1567, T1567.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/exfiltration_github_private_repository_turned_public.toml)
GitHub Protected Branch Settings Changed,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/defense_evasion_github_protected_branch_settings_changed.toml)
GitHub Repo Created,T1648,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_github_repo_created.toml)
GitHub Repository Deleted,T1485,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/impact_github_repository_deleted.toml)
GitHub Secret Scanning Disabled,"T1562, T1562.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/defense_evasion_secret_scanning_disabled.toml)
GitHub UEBA - Multiple Alerts from a GitHub Account,,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/execution_github_ueba_multiple_behavior_alerts_from_account.toml)
GitHub User Blocked From Organization,T1531,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/impact_github_user_blocked_from_organization.toml)
Google Calendar C2 via Script Interpreter,"T1059, T1059.006, T1059.007, T1102, T1102.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_google_calendar_c2_via_script.toml)
Google Drive Ownership Transferred via Google Workspace,"T1074, T1074.002",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/collection_google_drive_ownership_transferred_via_google_workspace.toml)
Google SecOps External Alerts,,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/promotions/google_secops_external_alerts.toml)
Google Workspace 2SV Policy Disabled,T1556,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_2sv_policy_disabled.toml)
Google Workspace Admin Role Assigned to a User,"T1098, T1098.003",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_admin_role_assigned_to_user.toml)
Google Workspace Admin Role Deletion,T1531,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/impact_google_workspace_admin_role_deletion.toml)
Google Workspace API Access Granted via Domain-Wide Delegation,T1098,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_api_access_granted_via_dwd.toml)
Google Workspace Bitlocker Setting Disabled,"T1562, T1562.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/defense_evasion_google_workspace_bitlocker_setting_disabled.toml)
Google Workspace Custom Admin Role Created,T1098,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_custom_admin_role_created.toml)
Google Workspace Custom Gmail Route Created or Modified,"T1114, T1114.003",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/collection_google_workspace_custom_gmail_route_created_or_modified.toml)
Google Workspace Drive Encryption Key(s) Accessed from Anonymous User,"T1552, T1552.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/credential_access_google_workspace_drive_encryption_key_accessed_by_anonymous_user.toml)
Google Workspace MFA Enforcement Disabled,T1531,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/impact_google_workspace_mfa_enforcement_disabled.toml)
Google Workspace Object Copied to External Drive with App Consent,,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/initial_access_object_copied_to_external_drive_with_app_consent.toml)
Google Workspace Password Policy Modified,T1098,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_password_policy_modified.toml)
Google Workspace Restrictions for Marketplace Modified to Allow Any App,"T1562, T1562.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/defense_evasion_restrictions_for_marketplace_modified_to_allow_any_app.toml)
Google Workspace Role Modified,T1098,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_role_modified.toml)
Google Workspace Suspended User Account Renewed,"T1078, T1078.004",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/initial_access_google_workspace_suspended_user_renewed.toml)
Google Workspace User Organizational Unit Changed,"T1098, T1098.003",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/google_workspace/persistence_google_workspace_user_organizational_unit_changed.toml)
Group Policy Abuse for Privilege Addition,"T1484, T1484.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_group_policy_privileged_groups.toml)
Group Policy Discovery via Microsoft GPResult Utility,T1615,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_group_policy_object_discovery.toml)
GRUB Configuration File Creation,"T1542, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_grub_configuration_creation.toml)
GRUB Configuration Generation through Built-in Utilities,"T1542, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_grub_makeconfig.toml)
Halfbaked Command and Control Beacon,"T1071, T1568, T1568.002",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/command_and_control_halfbaked_beacon.toml)
Hidden Directory Creation via Unusual Parent,"T1564, T1564.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_hidden_directory_creation.toml)
Hidden Files and Directories via Hidden Flag,"T1564, T1564.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_creation_of_hidden_files_directories.toml)
High Command Line Entropy Detected for Privileged Commands,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_linux_high_median_process_command_line_entropy_by_user.toml)
High Mean of Process Arguments in an RDP Session,T1210,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/lmd/lateral_movement_ml_high_mean_rdp_process_args.toml)
High Mean of RDP Session Duration,T1210,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/lmd/lateral_movement_ml_high_mean_rdp_session_duration.toml)
High Number of Cloned GitHub Repos From PAT,T1648,Threshold,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/execution_github_high_number_of_cloned_repos_from_pat.toml)
High Number of Closed Pull Requests by User,"T1020, T1485, T1567, T1567.001",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/impact_high_number_of_closed_pull_requests_by_user.toml)
High Number of Egress Network Connections from Unusual Executable,T1071,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_frequent_egress_netcon_from_sus_executable.toml)
High Number of Okta User Password Reset or Unlock Attempts,T1078,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/defense_evasion_suspicious_okta_user_password_reset_or_unlock_attempts.toml)
High Number of Process and/or Service Terminations,T1489,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_stop_process_service_threshold.toml)
High Number of Process Terminations,T1489,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/impact_process_kill_threshold.toml)
High Number of Protected Branch Force Pushes by User,"T1020, T1485, T1567, T1567.001",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/github/impact_high_number_of_protected_branch_force_pushes_by_user.toml)
High Variance in RDP Session Duration,T1210,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/lmd/lateral_movement_ml_high_variance_rdp_session_duration.toml)
Host Detected with Suspicious Windows Process(es),T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_suspicious_windows_process_cluster_from_host.toml)
Host File System Changes via Windows Subsystem for Linux,T1202,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wsl_filesystem.toml)
Hosts File Modified,"T1565, T1565.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/impact_hosts_file_modified.toml)
Hping Process Activity,T1082,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_linux_hping_activity.toml)
IIS HTTP Logging Disabled,"T1562, T1562.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_iis_httplogging_disabled.toml)
Image File Execution Options Injection,"T1112, T1546, T1546.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_evasion_registry_ifeo_injection.toml)
Image Loaded with Invalid Signature,"T1036, T1036.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_invalid_codesign_imageload.toml)
ImageLoad via Windows Update Auto Update Client,T1218,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_execution_lolbas_wuauclt.toml)
Inbound Connection to an Unsecure Elasticsearch Node,T1190,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_unsecure_elasticsearch_node.toml)
Incoming DCOM Lateral Movement via MSHTA,"T1021, T1021.003, T1218, T1218.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_dcom_hta.toml)
Incoming DCOM Lateral Movement with MMC,"T1021, T1021.003, T1218, T1218.014",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_dcom_mmc20.toml)
Incoming DCOM Lateral Movement with ShellBrowserWindow or ShellWindows,"T1021, T1021.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_dcom_shellwindow_shellbrowserwindow.toml)
Incoming Execution via PowerShell Remoting,"T1021, T1021.006, T1059, T1059.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_powershell_remoting_target.toml)
